id,image_path,interface_burden,group,zone
866ba1439017,images/866ba1439017.jpg,50.142773,188,3
86719c3da192,images/86719c3da192.jpg,32.979939,253,1
868322ab4daa,images/868322ab4daa.jpg,31.404094,267,1
869601f58b6c,images/869601f58b6c.jpg,26.551286,86,1
86a1d637d2ba,images/86a1d637d2ba.jpg,45.724566,250,2
86d7f9da56bf,images/86d7f9da56bf.jpg,30.250625,246,1
86e61e51d96c,images/86e61e51d96c.jpg,48.701797,150,3
86e867bc454c,images/86e867bc454c.jpg,32.979939,253,1
86ec66e030d5,images/86ec66e030d5.jpg,4.0,152,0
870102418cd3,images/870102418cd3.jpg,32.163341,267,1
871d90cb232c,images/871d90cb232c.jpg,47.772354,170,2
873e84bd83dd,images/873e84bd83dd.jpg,4.0,218,0
87523b358cfa,images/87523b358cfa.jpg,53.208938,242,3
877fc9ba37aa,images/877fc9ba37aa.jpg,27.246714,232,1
878176ab08ed,images/878176ab08ed.jpg,0.0,83,0
87904a61ad33,images/87904a61ad33.jpg,32.979939,253,1
879a41d6ed32,images/879a41d6ed32.jpg,46.114278,137,2
87b1363a879e,images/87b1363a879e.jpg,4.0,10,0
87c9e4875f23,images/87c9e4875f23.jpg,4.0,10,0
87ecc36a0aeb,images/87ecc36a0aeb.jpg,61.599305,132,3
87f1866a3c43,images/87f1866a3c43.jpg,61.692695,258,3
880f5bc1933d,images/880f5bc1933d.jpg,0.0,130,0
8827bef5795a,images/8827bef5795a.jpg,53.108162,261,3
882cb8845584,images/882cb8845584.jpg,27.245549,271,1
8846beaa8d5a,images/8846beaa8d5a.jpg,48.434449,229,3
884e4b2a998f,images/884e4b2a998f.jpg,61.655076,178,3
884fe85b099b,images/884fe85b099b.jpg,61.692695,258,3
885e15be82d0,images/885e15be82d0.jpg,50.433723,264,3
885e442e0de9,images/885e442e0de9.jpg,32.979939,253,1
885fd180ecd9,images/885fd180ecd9.jpg,32.163341,267,1
88609c8037d6,images/88609c8037d6.jpg,58.988917,216,3
8860ef61fff4,images/8860ef61fff4.jpg,28.0,10,1
887a333c82cd,images/887a333c82cd.jpg,47.952342,239,2
88822930a3c3,images/88822930a3c3.jpg,54.46646,214,3
888de5834780,images/888de5834780.jpg,50.795155,255,3
88b98f3d15dd,images/88b98f3d15dd.jpg,27.245549,271,1
88cda26c5a28,images/88cda26c5a28.jpg,44.126016,261,2
88d620ea15ab,images/88d620ea15ab.jpg,47.770235,222,2
88dacc063e6d,images/88dacc063e6d.jpg,50.300215,13,3
88f99affaa08,images/88f99affaa08.jpg,47.756154,257,2
890acffcd1b2,images/890acffcd1b2.jpg,47.867833,163,2
891945789e3c,images/891945789e3c.jpg,50.795155,255,3
891e3f8e3255,images/891e3f8e3255.jpg,52.949495,254,3
893144f415f1,images/893144f415f1.jpg,27.245549,271,1
894b981d9232,images/894b981d9232.jpg,59.014794,203,3
894e6e98cf67,images/894e6e98cf67.jpg,46.032009,256,2
895acf3c9211,images/895acf3c9211.jpg,47.756154,257,2
895e4a5e86fa,images/895e4a5e86fa.jpg,61.601185,192,3
8975d010ee82,images/8975d010ee82.jpg,48.038821,207,3
89836e4af1f2,images/89836e4af1f2.jpg,27.246714,232,1
89843ca71b23,images/89843ca71b23.jpg,31.404094,267,1
898ebd04a8a7,images/898ebd04a8a7.jpg,4.0,269,0
899262a2fe84,images/899262a2fe84.jpg,4.0,10,0
899699e4aa8f,images/899699e4aa8f.jpg,25.467926,86,1
899789de4a8b,images/899789de4a8b.jpg,61.692695,258,3
899be8fbd26b,images/899be8fbd26b.jpg,4.0,251,0
899bfe8a1d4a,images/899bfe8a1d4a.jpg,32.163341,267,1
89a4cd5c69e5,images/89a4cd5c69e5.jpg,50.795155,255,3
89b42864acf9,images/89b42864acf9.jpg,47.756154,257,2
89bd178e273f,images/89bd178e273f.jpg,46.006276,265,2
89bde63a2b04,images/89bde63a2b04.jpg,4.0,251,0
89c385ddf01a,images/89c385ddf01a.jpg,61.692695,258,3
89cddabc9f4f,images/89cddabc9f4f.jpg,50.433723,264,3
89d33a34bb08,images/89d33a34bb08.jpg,61.692695,258,3
8a0597d19e43,images/8a0597d19e43.jpg,53.210447,242,3
8a106aa8ae88,images/8a106aa8ae88.jpg,0.0,187,0
8a18bfcd8a4d,images/8a18bfcd8a4d.jpg,4.0,16,0
8a2b3ca42a10,images/8a2b3ca42a10.jpg,46.7916,87,2
8a4bfcd9003f,images/8a4bfcd9003f.jpg,50.795155,255,3
8a5756d8dc6e,images/8a5756d8dc6e.jpg,28.0,88,1
8a5d3456284f,images/8a5d3456284f.jpg,49.610923,264,3
8a5ffeeb9d9c,images/8a5ffeeb9d9c.jpg,47.124935,248,2
8a78dd8750da,images/8a78dd8750da.jpg,48.843761,151,3
8a90ed24e074,images/8a90ed24e074.jpg,53.659895,261,3
8a9d7c566e15,images/8a9d7c566e15.jpg,4.0,141,0
8a9f303545cd,images/8a9f303545cd.jpg,61.777617,244,3
8aa3839a464c,images/8aa3839a464c.jpg,28.0,260,1
8aaf6317c617,images/8aaf6317c617.jpg,49.478095,124,3
8abed512821e,images/8abed512821e.jpg,60.339223,240,3
8ac0a1ad4f53,images/8ac0a1ad4f53.jpg,4.0,218,0
8ad41e453791,images/8ad41e453791.jpg,47.898251,268,2
8adb5536cd2a,images/8adb5536cd2a.jpg,25.832329,260,1
8adc6d985deb,images/8adc6d985deb.jpg,66.177195,270,3
8ae3f373f826,images/8ae3f373f826.jpg,33.569643,182,1
8ae6247f8c3f,images/8ae6247f8c3f.jpg,50.433723,264,3
8af5a602d614,images/8af5a602d614.jpg,4.0,89,0
8af87a003ecb,images/8af87a003ecb.jpg,48.308879,132,3
8b0487f84562,images/8b0487f84562.jpg,4.0,249,0
8b246d4b0a1a,images/8b246d4b0a1a.jpg,52.949495,254,3
8b29da7be1cc,images/8b29da7be1cc.jpg,50.433723,264,3
8b4abd432d65,images/8b4abd432d65.jpg,47.78352,268,2
8b57e1c2c3a8,images/8b57e1c2c3a8.jpg,45.401358,148,2
8b58a3778855,images/8b58a3778855.jpg,28.0,10,1
8b5d0117aab2,images/8b5d0117aab2.jpg,53.208938,242,3
8b62447ef8a4,images/8b62447ef8a4.jpg,46.743843,248,2
8b6fb363c742,images/8b6fb363c742.jpg,50.433723,264,3
8b73ece159c2,images/8b73ece159c2.jpg,0.0,90,0
8b80a00e68fc,images/8b80a00e68fc.jpg,27.245549,271,1
8b81ffcbf418,images/8b81ffcbf418.jpg,4.0,218,0
8bac5eb95605,images/8bac5eb95605.jpg,22.348519,10,1
8bb380f77512,images/8bb380f77512.jpg,32.163341,267,1
8bcb245f12f6,images/8bcb245f12f6.jpg,4.0,10,0
8bd0ca1ff996,images/8bd0ca1ff996.jpg,48.459726,182,3
8bf10a9380a6,images/8bf10a9380a6.jpg,46.006276,265,2
8c06e1aa536f,images/8c06e1aa536f.jpg,41.142443,205,2
8c1a6c4d9955,images/8c1a6c4d9955.jpg,59.0968,245,3
8c1e230df13a,images/8c1e230df13a.jpg,4.0,121,0
8c26a500b833,images/8c26a500b833.jpg,46.353476,250,2
8c385adaf7ef,images/8c385adaf7ef.jpg,47.895442,233,2
8c3fb8d94e76,images/8c3fb8d94e76.jpg,61.748616,224,3
8c41bb510ddc,images/8c41bb510ddc.jpg,4.0,157,0
8c5d2a126b4b,images/8c5d2a126b4b.jpg,61.692695,258,3
8c6894d37ba1,images/8c6894d37ba1.jpg,44.148421,220,2
8c6be22636ed,images/8c6be22636ed.jpg,4.0,145,0
8c6fdfd8d942,images/8c6fdfd8d942.jpg,47.793422,248,2
8c8173f7a5c9,images/8c8173f7a5c9.jpg,41.776567,262,2
8c92046d8e75,images/8c92046d8e75.jpg,47.196622,191,2
8c9a29e7808e,images/8c9a29e7808e.jpg,61.692695,258,3
8c9d9837966a,images/8c9d9837966a.jpg,4.0,10,0
8c9e3409de42,images/8c9e3409de42.jpg,47.846504,262,2
8ca94de2be33,images/8ca94de2be33.jpg,43.618034,250,2
8cb7afa46a34,images/8cb7afa46a34.jpg,50.426162,199,3
8cbdfd489cc8,images/8cbdfd489cc8.jpg,0.0,136,0
8cefe012441b,images/8cefe012441b.jpg,0.0,33,0
8cf02d7a6137,images/8cf02d7a6137.jpg,66.827561,254,3
8cfd0f5a401d,images/8cfd0f5a401d.jpg,65.445156,247,3
8d2b553a252a,images/8d2b553a252a.jpg,47.885219,248,2
8d419507370d,images/8d419507370d.jpg,4.0,234,0
8d47a5a9b1fe,images/8d47a5a9b1fe.jpg,48.634324,132,3
8d4e96e399cd,images/8d4e96e399cd.jpg,61.692695,258,3
8d534a92acff,images/8d534a92acff.jpg,45.474809,173,2
8d6033ac710f,images/8d6033ac710f.jpg,47.756154,257,2
8d61d80627fc,images/8d61d80627fc.jpg,44.751664,256,2
8d76978018c1,images/8d76978018c1.jpg,48.459726,182,3
8d8bd3bec129,images/8d8bd3bec129.jpg,53.208938,242,3
8d968bbdd1f1,images/8d968bbdd1f1.jpg,4.0,269,0
8dc28c1574d7,images/8dc28c1574d7.jpg,28.0,28,1
8df172cc34f0,images/8df172cc34f0.jpg,0.0,15,0
8df3fca3e52f,images/8df3fca3e52f.jpg,28.0,260,1
8e330cb468b3,images/8e330cb468b3.jpg,47.184219,243,2
8e38ece90438,images/8e38ece90438.jpg,48.038821,207,3
8e49e46ca666,images/8e49e46ca666.jpg,53.108162,261,3
8e4b247ad9c8,images/8e4b247ad9c8.jpg,58.801836,10,3
8e4c62f92e04,images/8e4c62f92e04.jpg,47.747842,213,2
8e698533689f,images/8e698533689f.jpg,61.692695,258,3
8e6ba3c67903,images/8e6ba3c67903.jpg,46.591223,137,2
8e813191b2f0,images/8e813191b2f0.jpg,27.245549,271,1
8e83cd9dec55,images/8e83cd9dec55.jpg,32.979939,253,1
8e8f3b12e4c1,images/8e8f3b12e4c1.jpg,30.250625,246,1
8e95306c4f45,images/8e95306c4f45.jpg,27.245549,271,1
8e9d2b1b7d38,images/8e9d2b1b7d38.jpg,52.949495,254,3
8e9d40eb70eb,images/8e9d40eb70eb.jpg,47.146307,137,2
8ea845db76d1,images/8ea845db76d1.jpg,50.433723,264,3
8eacbdccc3c1,images/8eacbdccc3c1.jpg,50.795155,255,3
8ead4300e6c9,images/8ead4300e6c9.jpg,4.0,130,0
8eb922949f1b,images/8eb922949f1b.jpg,65.445156,247,3
8ee8f417ce4e,images/8ee8f417ce4e.jpg,4.0,228,0
8efecddfcb36,images/8efecddfcb36.jpg,47.747842,213,2
8f3242089720,images/8f3242089720.jpg,49.397464,133,3
8f33d24bb09c,images/8f33d24bb09c.jpg,46.091598,250,2
8f5037e20dab,images/8f5037e20dab.jpg,48.010988,207,3
8f664ba92773,images/8f664ba92773.jpg,61.692695,258,3
8f7089236474,images/8f7089236474.jpg,30.34291,237,1
8f871df74854,images/8f871df74854.jpg,42.800832,134,2
8f8bd705d31e,images/8f8bd705d31e.jpg,4.0,10,0
8fa277e44c34,images/8fa277e44c34.jpg,46.783768,13,2
8fadeb873ede,images/8fadeb873ede.jpg,26.109484,260,1
8fbfe3982ca0,images/8fbfe3982ca0.jpg,46.006276,265,2
8fcc5b73800d,images/8fcc5b73800d.jpg,50.300215,13,3
8fd2d9f54f06,images/8fd2d9f54f06.jpg,50.795155,255,3
8fd85c9282a5,images/8fd85c9282a5.jpg,44.425396,261,2
8fe693c60011,images/8fe693c60011.jpg,61.692695,258,3
8ff8e0e5fedf,images/8ff8e0e5fedf.jpg,27.246714,232,1
90116ca4b2e8,images/90116ca4b2e8.jpg,50.300215,13,3
901408d292d0,images/901408d292d0.jpg,27.245549,271,1
90153c020a68,images/90153c020a68.jpg,50.142773,188,3
901b4c9e651e,images/901b4c9e651e.jpg,28.0,260,1
902e1e376dc3,images/902e1e376dc3.jpg,50.433723,264,3
90311a36b387,images/90311a36b387.jpg,47.921061,235,2
905e2c1e7ae2,images/905e2c1e7ae2.jpg,31.788687,267,1
9066d021159c,images/9066d021159c.jpg,4.0,16,0
907f51c0756d,images/907f51c0756d.jpg,45.401358,148,2
908437f81d99,images/908437f81d99.jpg,52.949495,254,3
90875b8122e0,images/90875b8122e0.jpg,50.795155,255,3
9088eaf59d8b,images/9088eaf59d8b.jpg,4.0,135,0
909e4fafe881,images/909e4fafe881.jpg,4.0,251,0
90c81f7b9a3f,images/90c81f7b9a3f.jpg,47.948337,202,2
90c940e31825,images/90c940e31825.jpg,4.0,152,0
90d29af04200,images/90d29af04200.jpg,61.777617,244,3
90d9c061aebf,images/90d9c061aebf.jpg,46.091598,250,2
90f0b20529db,images/90f0b20529db.jpg,43.74953,164,2
90f8bf7bea23,images/90f8bf7bea23.jpg,28.0,204,1
910f6ecce376,images/910f6ecce376.jpg,27.245549,271,1
911760f010b0,images/911760f010b0.jpg,61.679352,241,3
911c4eefa80a,images/911c4eefa80a.jpg,32.163341,267,1
911cf4a59ec3,images/911cf4a59ec3.jpg,66.177195,270,3
911dc43e8f06,images/911dc43e8f06.jpg,61.748616,224,3
91282b83c187,images/91282b83c187.jpg,50.433723,264,3
912d97b37344,images/912d97b37344.jpg,65.445156,247,3
91312f79cbf3,images/91312f79cbf3.jpg,32.163341,267,1
913343b591e5,images/913343b591e5.jpg,47.747842,213,2
9137ddeca87e,images/9137ddeca87e.jpg,46.889748,248,2
9138a66eb953,images/9138a66eb953.jpg,4.0,218,0
914ed78f7483,images/914ed78f7483.jpg,42.077632,13,2
916249b53313,images/916249b53313.jpg,61.550937,132,3
91839b2e8480,images/91839b2e8480.jpg,0.0,91,0
91b82ab60cd4,images/91b82ab60cd4.jpg,48.459726,182,3
91bc3e30faa2,images/91bc3e30faa2.jpg,61.692695,258,3
91f826131103,images/91f826131103.jpg,60.847692,245,3
91f92aff4295,images/91f92aff4295.jpg,38.461819,205,2
91fa4707e671,images/91fa4707e671.jpg,46.68274,137,2
9205bb70f9b3,images/9205bb70f9b3.jpg,65.445156,247,3
921c9581d21e,images/921c9581d21e.jpg,61.612268,236,3
9267c32ca7d2,images/9267c32ca7d2.jpg,60.847692,245,3
92681cc0dcc5,images/92681cc0dcc5.jpg,61.147816,132,3
9268c895ed34,images/9268c895ed34.jpg,61.245509,132,3
926a7070f43b,images/926a7070f43b.jpg,66.177195,270,3
927040424b06,images/927040424b06.jpg,4.0,201,0
92744ee3dd95,images/92744ee3dd95.jpg,48.634324,132,3
92802c919559,images/92802c919559.jpg,46.032009,256,2
9281da303f33,images/9281da303f33.jpg,47.91948,266,2
928772b2368b,images/928772b2368b.jpg,32.163341,267,1
92a189a4484d,images/92a189a4484d.jpg,4.0,269,0
92b344e2e9a9,images/92b344e2e9a9.jpg,58.800632,124,3
92c5f1b64d62,images/92c5f1b64d62.jpg,44.857811,220,2
92d62012a61f,images/92d62012a61f.jpg,48.194579,230,3
92d6dfc56935,images/92d6dfc56935.jpg,50.795155,255,3
92e115f24f9e,images/92e115f24f9e.jpg,47.184219,243,2
92e71a722919,images/92e71a722919.jpg,4.0,252,0
9300bb44f7c5,images/9300bb44f7c5.jpg,49.349267,261,3
93035337fe6f,images/93035337fe6f.jpg,41.776567,262,2
931ec7d170c5,images/931ec7d170c5.jpg,4.0,194,0
9326b380a6f2,images/9326b380a6f2.jpg,46.091598,250,2
932fbfc2e3f4,images/932fbfc2e3f4.jpg,47.747842,213,2
933826a4fa4b,images/933826a4fa4b.jpg,41.09006,205,2
9349e3787659,images/9349e3787659.jpg,47.01214,248,2
935096dd1311,images/935096dd1311.jpg,4.0,10,0
9352ca593b09,images/9352ca593b09.jpg,40.6842,146,2
9358d2252f2e,images/9358d2252f2e.jpg,27.245549,271,1
9361df31369f,images/9361df31369f.jpg,30.250625,246,1
936d49344a1a,images/936d49344a1a.jpg,59.401722,268,3
93717c67e61f,images/93717c67e61f.jpg,27.244136,110,1
93725e88d842,images/93725e88d842.jpg,28.0,260,1
93743afc780f,images/93743afc780f.jpg,61.692695,258,3
938282a0f031,images/938282a0f031.jpg,45.401358,148,2
939a6e49108e,images/939a6e49108e.jpg,66.177195,270,3
939e5b071328,images/939e5b071328.jpg,32.163341,267,1
93b4e3dbe7d9,images/93b4e3dbe7d9.jpg,4.0,92,0
93c213944985,images/93c213944985.jpg,50.142773,188,3
93dbced05636,images/93dbced05636.jpg,47.823675,172,2
93e33101e475,images/93e33101e475.jpg,22.784483,10,1
93ed946b0f08,images/93ed946b0f08.jpg,47.78352,268,2
93f30b8999d8,images/93f30b8999d8.jpg,4.0,210,0
94197e712c06,images/94197e712c06.jpg,32.979939,253,1
9428263358b7,images/9428263358b7.jpg,50.795155,255,3
943726dba652,images/943726dba652.jpg,61.692695,258,3
944512dc9a32,images/944512dc9a32.jpg,4.0,252,0
944e820dfb5a,images/944e820dfb5a.jpg,30.171154,10,1
945f5687013d,images/945f5687013d.jpg,4.0,251,0
9471c810fa46,images/9471c810fa46.jpg,48.050318,229,3
9479550ed526,images/9479550ed526.jpg,25.467926,86,1
9479fc6e746a,images/9479fc6e746a.jpg,4.0,152,0
947d7aaf248a,images/947d7aaf248a.jpg,53.208938,242,3
948b252d89eb,images/948b252d89eb.jpg,48.029351,150,3
948db26bea8e,images/948db26bea8e.jpg,53.843117,182,3
94a99276ec9a,images/94a99276ec9a.jpg,56.041897,111,3
94ab665ae9ac,images/94ab665ae9ac.jpg,50.433723,264,3
95041db32516,images/95041db32516.jpg,31.404094,267,1
951ec9673b04,images/951ec9673b04.jpg,30.250625,246,1
952525298e76,images/952525298e76.jpg,27.245549,271,1
9525ce57e290,images/9525ce57e290.jpg,0.0,83,0
95287503246f,images/95287503246f.jpg,58.677256,132,3
9535f2a10202,images/9535f2a10202.jpg,0.0,10,0
9572312319b0,images/9572312319b0.jpg,32.163341,267,1
9584b7b7f5ae,images/9584b7b7f5ae.jpg,28.0,260,1
9584efd19484,images/9584efd19484.jpg,32.979939,253,1
958ab3332180,images/958ab3332180.jpg,0.0,83,0
958c0fcac3c7,images/958c0fcac3c7.jpg,53.843117,182,3
958f6058e7b6,images/958f6058e7b6.jpg,50.795155,255,3
9594e8dfb94c,images/9594e8dfb94c.jpg,61.601185,192,3
95a7c002cf36,images/95a7c002cf36.jpg,27.246714,232,1
95b5d138a193,images/95b5d138a193.jpg,28.0,260,1
95b789c5debb,images/95b789c5debb.jpg,4.0,227,0
95c07b7aa46d,images/95c07b7aa46d.jpg,4.0,218,0
95c64cab8d2a,images/95c64cab8d2a.jpg,27.245549,271,1
95eff2399947,images/95eff2399947.jpg,4.0,227,0
9601fd17e632,images/9601fd17e632.jpg,52.858436,248,3
960ccaf87c1c,images/960ccaf87c1c.jpg,45.401358,148,2
961caa43e0a0,images/961caa43e0a0.jpg,4.0,252,0
96213e09f3cf,images/96213e09f3cf.jpg,49.448514,124,3
9639d175a3b4,images/9639d175a3b4.jpg,50.795155,255,3
963ddde2d3fe,images/963ddde2d3fe.jpg,55.039797,184,3
9642f0440e80,images/9642f0440e80.jpg,48.038821,207,3
966c1e8129fb,images/966c1e8129fb.jpg,42.800832,134,2
96798ca9f410,images/96798ca9f410.jpg,4.0,210,0
967b8c0c7376,images/967b8c0c7376.jpg,61.692695,258,3
968371a58a98,images/968371a58a98.jpg,0.0,130,0
968ad42065b7,images/968ad42065b7.jpg,28.0,260,1
9696f6863dc2,images/9696f6863dc2.jpg,48.634324,132,3
969aa69dbcfc,images/969aa69dbcfc.jpg,50.795155,255,3
969db8825224,images/969db8825224.jpg,53.208938,242,3
969f9b512ec8,images/969f9b512ec8.jpg,4.0,252,0
96a7912e6c50,images/96a7912e6c50.jpg,49.258997,47,3
96a802827758,images/96a802827758.jpg,26.109484,260,1
96a95b150c73,images/96a95b150c73.jpg,47.867833,163,2
96b96940cb8d,images/96b96940cb8d.jpg,61.601185,192,3
96c1b306a389,images/96c1b306a389.jpg,49.610923,264,3
96c6fa9a0dc4,images/96c6fa9a0dc4.jpg,47.184219,243,2
96d557e69afc,images/96d557e69afc.jpg,0.0,93,0
96e8ee0f6e8d,images/96e8ee0f6e8d.jpg,40.956666,10,2
96ec0a5bdc4c,images/96ec0a5bdc4c.jpg,31.404094,267,1
96f60895a1b2,images/96f60895a1b2.jpg,50.795155,255,3
96fc949d4940,images/96fc949d4940.jpg,4.0,209,0
970f42ee05df,images/970f42ee05df.jpg,4.0,94,0
9717f46cd634,images/9717f46cd634.jpg,4.0,194,0
971c4d79d716,images/971c4d79d716.jpg,4.0,252,0
9727fdb2c877,images/9727fdb2c877.jpg,33.569643,182,1
97311c7f6020,images/97311c7f6020.jpg,41.075223,205,2
9734bf15564f,images/9734bf15564f.jpg,0.0,159,0
97359a671974,images/97359a671974.jpg,50.433723,264,3
97375ab439a4,images/97375ab439a4.jpg,47.952342,239,2
97382e90fc97,images/97382e90fc97.jpg,25.832329,260,1
973c0d982896,images/973c0d982896.jpg,32.163341,267,1
973f757cd65d,images/973f757cd65d.jpg,44.126016,261,2
974f7d2d2cdd,images/974f7d2d2cdd.jpg,54.713977,172,3
9776704bcb1c,images/9776704bcb1c.jpg,31.404094,267,1
9785b0a3bf4b,images/9785b0a3bf4b.jpg,50.433723,264,3
97975e19c28a,images/97975e19c28a.jpg,4.0,152,0
97982bddc235,images/97982bddc235.jpg,23.065695,11,1
97a1a9c19350,images/97a1a9c19350.jpg,49.647034,119,3
97ae207038dd,images/97ae207038dd.jpg,53.399759,173,3
97b2dbaad5c5,images/97b2dbaad5c5.jpg,47.91948,266,2
97b6a7b74093,images/97b6a7b74093.jpg,49.31287,150,3
97c992da4a33,images/97c992da4a33.jpg,0.0,79,0
97dbb8de1012,images/97dbb8de1012.jpg,48.634324,132,3
97e5d98c9904,images/97e5d98c9904.jpg,49.610923,264,3
97ea7195e692,images/97ea7195e692.jpg,46.140188,265,2
980a3f31c6da,images/980a3f31c6da.jpg,59.014794,203,3
982291c3c074,images/982291c3c074.jpg,50.433723,264,3
982ddcfa48cd,images/982ddcfa48cd.jpg,60.847692,245,3
984b31589678,images/984b31589678.jpg,22.687589,10,1
9861350851f3,images/9861350851f3.jpg,48.459726,182,3
9863191d44f0,images/9863191d44f0.jpg,50.795155,255,3
988f33c03d6a,images/988f33c03d6a.jpg,61.692695,258,3
989cc24dfafd,images/989cc24dfafd.jpg,32.163341,267,1
98a36b858c3c,images/98a36b858c3c.jpg,4.0,251,0
98b0c08a627d,images/98b0c08a627d.jpg,66.827561,254,3
98b0f2703ab6,images/98b0f2703ab6.jpg,45.474809,173,2
98b3e7fc9668,images/98b3e7fc9668.jpg,28.0,260,1
98b56b92fe10,images/98b56b92fe10.jpg,47.276989,137,2
98ba362d453f,images/98ba362d453f.jpg,47.78352,268,2
98c719e2b821,images/98c719e2b821.jpg,61.111068,132,3
98d24168fcf0,images/98d24168fcf0.jpg,50.433723,264,3
98e25944c295,images/98e25944c295.jpg,47.283467,243,2
98e5de2b5ae5,images/98e5de2b5ae5.jpg,61.692695,258,3
98e9d5c61f27,images/98e9d5c61f27.jpg,4.0,228,0
99120747dff9,images/99120747dff9.jpg,48.249029,235,3
993171a87f62,images/993171a87f62.jpg,32.979939,253,1
993195c6bc5b,images/993195c6bc5b.jpg,47.823675,172,2
99493c6e2458,images/99493c6e2458.jpg,4.0,218,0
99716a14cc4f,images/99716a14cc4f.jpg,41.776567,262,2
998fad4a008e,images/998fad4a008e.jpg,46.006276,265,2
999addb18050,images/999addb18050.jpg,47.78352,268,2
99a5a91c89af,images/99a5a91c89af.jpg,28.0,95,1
99b861dd3251,images/99b861dd3251.jpg,4.0,10,0
99c3dabe737c,images/99c3dabe737c.jpg,28.0,10,1
99c456b9dbac,images/99c456b9dbac.jpg,46.525152,10,2
99e57488584c,images/99e57488584c.jpg,53.345854,259,3
9a00a86cd8c2,images/9a00a86cd8c2.jpg,49.675993,96,3
9a1eef111871,images/9a1eef111871.jpg,46.006276,265,2
9a28b77d0d66,images/9a28b77d0d66.jpg,32.163341,267,1
9a2ef24a6289,images/9a2ef24a6289.jpg,61.599305,132,3
9a3661c41f69,images/9a3661c41f69.jpg,57.059106,263,3
9a384c424fc2,images/9a384c424fc2.jpg,50.433723,264,3
9a39a6b81cbc,images/9a39a6b81cbc.jpg,65.445156,247,3
9a42a0b789f4,images/9a42a0b789f4.jpg,47.184219,243,2
9a51ed9ad005,images/9a51ed9ad005.jpg,48.109184,248,3
9a967721f3c6,images/9a967721f3c6.jpg,61.114882,182,3
9aa1972f83ec,images/9aa1972f83ec.jpg,27.246714,232,1
9aa4c8ca24b3,images/9aa4c8ca24b3.jpg,60.811024,124,3
9ab9b8dc11ad,images/9ab9b8dc11ad.jpg,53.208938,242,3
9ac8025e4303,images/9ac8025e4303.jpg,4.0,10,0
9ad1ce7542b0,images/9ad1ce7542b0.jpg,49.125489,111,3
9ad49c17dc4e,images/9ad49c17dc4e.jpg,39.659584,97,2
9ad9e84ff844,images/9ad9e84ff844.jpg,66.893552,34,3
9aebd753bbff,images/9aebd753bbff.jpg,4.0,251,0
9aed5c07db79,images/9aed5c07db79.jpg,53.210447,242,3
9af28d131294,images/9af28d131294.jpg,50.433723,264,3
9b07d4407b98,images/9b07d4407b98.jpg,4.0,269,0
9b0febad65be,images/9b0febad65be.jpg,4.0,251,0
9b175214d5ab,images/9b175214d5ab.jpg,4.0,269,0
9b1f99dd74c1,images/9b1f99dd74c1.jpg,47.747842,213,2
9b28a2b15d8c,images/9b28a2b15d8c.jpg,61.655076,178,3
9b3a80f4cb3c,images/9b3a80f4cb3c.jpg,44.126016,261,2
9b77663a3e11,images/9b77663a3e11.jpg,34.678027,62,1
9b7bb5220740,images/9b7bb5220740.jpg,4.0,160,0
9b8421789ade,images/9b8421789ade.jpg,48.029351,150,3
9b893f3ffc94,images/9b893f3ffc94.jpg,27.245549,271,1
9b8943064850,images/9b8943064850.jpg,27.245549,271,1
9b9062925c20,images/9b9062925c20.jpg,0.0,10,0
9b9871c96f23,images/9b9871c96f23.jpg,34.86667,98,1
9bb5b6291a71,images/9bb5b6291a71.jpg,27.246714,232,1
9bd28e5f8a4c,images/9bd28e5f8a4c.jpg,61.679352,241,3
9bea02483d18,images/9bea02483d18.jpg,50.142773,188,3
9bf9a0c6704e,images/9bf9a0c6704e.jpg,48.038821,207,3
9c04277cd8c4,images/9c04277cd8c4.jpg,58.988917,216,3
9c0a0288e01a,images/9c0a0288e01a.jpg,59.147959,192,3
9c1076943191,images/9c1076943191.jpg,0.0,83,0
9c12e49b8fe6,images/9c12e49b8fe6.jpg,47.756154,257,2
9c162ee503a8,images/9c162ee503a8.jpg,40.176372,131,2
9c184134803b,images/9c184134803b.jpg,4.0,218,0
9c1e4f62f297,images/9c1e4f62f297.jpg,47.895442,233,2
9c26109c90d1,images/9c26109c90d1.jpg,50.795155,255,3
9c268c3ce0e5,images/9c268c3ce0e5.jpg,53.843117,182,3
9c30e763291d,images/9c30e763291d.jpg,61.692695,258,3
9c443836e863,images/9c443836e863.jpg,47.91948,266,2
9c450fef974a,images/9c450fef974a.jpg,45.381233,256,2
9c48852604b2,images/9c48852604b2.jpg,49.397464,133,3
9c5b202a150b,images/9c5b202a150b.jpg,28.0,10,1
9c6117918580,images/9c6117918580.jpg,27.245549,271,1
9c6327643568,images/9c6327643568.jpg,66.827561,254,3
9c76630e0d1e,images/9c76630e0d1e.jpg,4.0,252,0
9c781b1d44fb,images/9c781b1d44fb.jpg,47.788986,235,2
9c7a1ad79621,images/9c7a1ad79621.jpg,4.0,227,0
9c7c95b11eef,images/9c7c95b11eef.jpg,51.173463,137,3
9c81149a1225,images/9c81149a1225.jpg,49.610923,264,3
9c9c4e0dd46b,images/9c9c4e0dd46b.jpg,48.459726,182,3
9ca190ed9cb5,images/9ca190ed9cb5.jpg,47.895442,233,2
9ca77d8d628b,images/9ca77d8d628b.jpg,65.445156,247,3
